Name	ZS	DA	GG	NO	QU	SL	TA	WE	ZY
led69860	1	1	0	1	0	1	0	0	1
led69861	0	1	0	1	1	0	1	1	0
led69862	0	1	0	0	0	1	1	1	0
led69863	1	1	0	1	0	1	0	0	1
led69864	0	1	0	1	1	0	1	1	0
led69865	1	0	1	1	1	1	0	0	0
led69866	0	1	1	1	1	0	1	0	0
led69867	1	1	1	1	1	0	0	0	0
led69868	1	1	0	0	1	0	1	1	0
led69869	0	1	1	0	1	0	0	1	1
led69870	1	1	0	0	1	0	1	0	1
led69871	0	0	1	1	1	0	1	1	0
led69872	1	1	1	1	0	0	1	0	0
led69873	1	1	0	1	1	1	0	0	0
led69874	0	1	0	1	1	0	1	1	0
led69875	1	1	1	0	0	0	1	0	1
led69876	1	1	1	0	0	1	0	0	1
led69877	1	1	1	0	0	1	1	0	0
led69878	0	1	1	1	0	0	1	0	1
led69879	1	1	1	0	0	0	0	0	0
led69880	1	1	1	0	0	1	0	0	1
led69881	1	1	1	0	0	1	0	0	1
led69882	0	0	0	1	1	1	1	0	1
led69883	0	1	0	1	1	0	1	1	0
led69884	0	1	0	1	1	0	1	0	1
led69885	0	1	1	0	1	0	1	1	0
led69886	0	1	0	1	1	0	1	0	1
led69887	1	0	1	0	1	1	1	0	0
led69888	1	1	0	0	1	0	1	0	1
led69889	1	1	1	0	1	0	0	0	1
led69890	0	1	0	0	1	1	1	0	1
led69891	0	1	1	0	0	1	1	0	1
led69892	0	0	1	1	0	1	1	0	1
led69893	1	0	0	1	0	1	1	0	1
led69894	1	1	1	0	1	0	0	1	0
led69895	1	0	1	1	0	0	1	1	0
led69896	0	1	1	1	0	0	1	1	0
led69897	0	1	0	1	1	1	0	0	1
led69898	0	1	1	1	0	1	1	0	0
led69899	1	1	1	0	0	0	1	1	0
led69900	1	1	1	0	0	0	1	1	0
led69901	1	1	1	0	0	0	1	1	0
led69902	0	1	0	1	1	0	1	1	0
led69903	1	1	1	0	0	0	1	1	0
led69904	0	1	1	0	0	1	1	1	0
led69905	0	1	1	0	1	1	1	0	0
led69906	0	1	1	0	1	1	1	0	0
led69907	0	1	1	0	1	1	1	0	0
led69908	0	1	1	0	1	1	1	0	0
led69909	0	0	1	1	0	1	1	0	1
led69910	0	1	0	1	1	0	1	1	0
led69911	1	1	1	0	0	0	1	1	0
led69912	1	1	1	0	0	1	0	0	1
led69913	1	1	0	0	1	1	0	1	0
led69914	0	1	0	1	0	1	0	1	1
led69915	0	1	0	0	1	1	1	0	1
led69916	0	1	0	0	1	1	1	1	0
led69917	1	1	0	0	1	0	1	0	0
led69918	1	0	1	1	0	1	0	0	1
led69919	1	1	1	0	0	0	0	1	1
led69920	1	1	0	0	0	1	1	1	0
led69921	1	0	1	1	0	1	0	0	1
led69922	0	1	0	0	1	0	1	1	1
led69923	0	1	0	1	0	1	0	1	1
led69924	0	1	0	0	1	1	1	0	1
led69925	0	1	1	0	1	0	1	0	1
led69926	1	0	1	0	1	1	0	0	1
led69927	0	1	1	0	1	0	1	1	0
led69928	0	1	1	0	1	0	1	1	0
led69929	0	1	0	1	0	1	1	0	1
led69930	0	1	1	0	1	0	1	1	0
led69931	0	1	1	1	0	1	0	1	0
led69932	1	1	0	1	1	0	0	1	0
led69933	0	1	0	0	1	1	0	1	1
led69934	0	1	1	1	1	0	0	0	1
led69935	1	1	1	0	1	0	1	0	0
led69936	1	1	0	1	0	0	1	0	0
led69937	1	1	0	1	1	0	1	0	0
led69938	0	1	0	1	1	0	1	0	1
led69939	0	1	0	1	1	0	0	1	0
led69940	1	0	0	1	0	1	1	0	1
led69941	0	0	1	0	0	1	1	1	1
led69942	1	1	0	0	0	1	0	1	1
led69943	1	1	1	0	1	0	0	1	0
led69944	1	1	1	0	1	0	0	1	0
led69945	1	0	1	1	0	0	1	0	0
led69946	0	1	0	0	1	0	1	1	1
led69947	0	1	1	0	0	0	1	1	1
led69948	0	1	0	0	1	1	1	0	1
led69949	0	1	0	1	1	0	0	1	1
led69950	1	1	1	0	0	0	0	1	1
led69951	1	1	1	0	0	1	1	0	0
led69952	0	1	0	1	1	0	1	1	0
led69953	0	1	0	1	1	0	1	1	0
led69954	1	1	0	0	0	0	0	1	1
led69955	0	1	0	0	1	1	1	0	1
led69956	0	0	1	0	0	1	1	1	1
led69957	1	1	0	1	0	0	0	1	1
led69958	1	1	0	0	1	1	0	0	1
led69959	1	1	1	1	0	0	0	1	0
led69960	1	1	0	1	1	0	0	1	0
led69961	1	1	1	0	1	0	0	1	0
led69962	0	1	1	1	1	0	0	1	0
led69963	1	1	1	0	1	0	0	1	0
led69964	0	0	1	1	0	1	1	1	0
led69965	1	1	1	1	0	0	0	0	1
led69966	1	0	1	1	0	1	0	1	0
led69967	0	1	1	0	1	0	1	1	0
led69968	0	1	1	1	0	0	1	0	1
led69969	1	1	0	0	1	0	0	1	0
led69970	0	0	1	1	0	1	1	0	1
led69971	0	1	1	0	1	0	1	0	1
led69972	1	1	1	0	1	1	0	0	0
led69973	1	1	0	1	0	0	1	0	1
led69974	0	1	0	0	1	0	1	1	1
led69975	0	1	0	1	1	0	1	1	0
led69976	1	1	0	1	0	0	1	1	0
led69977	1	1	0	0	1	0	1	1	0
led69978	1	1	0	1	1	0	0	1	0
led69979	1	1	0	0	1	1	0	1	0
led69980	0	1	0	0	0	1	1	1	1
led69981	0	1	0	1	0	0	1	1	1
led69982	1	1	0	0	1	1	1	0	0
led69983	1	1	0	0	1	1	1	0	0
led69984	0	1	1	0	1	0	1	0	1
led69985	0	1	1	1	1	1	0	0	0
led69986	0	1	0	1	0	0	1	1	1
led69987	0	1	1	0	1	0	1	0	1
led69988	1	1	0	0	0	1	0	1	1
led69989	0	1	1	1	0	0	0	1	1
led69990	0	1	0	0	1	0	1	1	1
led69991	0	1	0	1	0	0	1	1	1
led69992	0	1	0	1	1	0	0	1	1
led69993	1	1	0	1	0	1	0	0	1
led69994	1	1	0	1	0	1	0	0	1
led69995	1	1	0	1	1	0	1	0	0
led69996	1	1	0	1	0	1	0	0	1
led69997	0	1	1	1	0	1	0	0	1
led69998	1	0	1	0	0	0	1	1	1
led69999	1	1	1	1	0	0	0	1	0
led70000	1	1	0	1	0	1	1	0	0
led70001	0	1	1	1	0	1	0	0	1
led70002	0	1	1	1	1	1	0	0	0
led70003	0	1	0	1	1	0	0	1	1
led70004	1	1	1	0	1	0	1	0	0
led70005	1	1	1	0	1	0	0	1	0
led70006	0	1	0	1	1	0	1	1	0
led70007	0	1	1	1	1	0	0	1	0
led70008	0	1	0	1	1	1	0	0	0
led70009	1	1	1	0	1	0	0	0	1
led70010	1	1	1	1	0	0	1	0	0
led70011	1	0	0	1	1	1	0	0	1
led70012	0	1	1	1	0	1	0	0	1
led70013	0	1	0	1	1	0	1	1	0
led70014	1	1	1	1	0	0	0	0	0
led70015	0	1	1	0	1	0	1	0	1
led70016	1	0	1	0	0	1	1	0	0
led70017	0	1	1	0	0	0	1	1	1
led70018	0	0	0	1	0	1	1	1	1
led70019	0	1	0	0	1	1	1	1	0
led70020	0	1	0	1	1	1	0	1	0
led70021	0	0	1	1	1	1	0	1	0
led70022	1	1	1	0	0	0	1	0	1
led70023	1	1	1	0	1	0	1	0	0
led70024	1	1	1	0	1	0	1	0	0
led70025	0	1	0	1	0	1	0	1	1
led70026	1	1	0	0	1	1	0	1	0
led70027	1	1	1	0	1	0	0	0	1
led70028	0	1	0	0	1	1	1	1	0
led70029	1	0	0	1	1	1	0	1	0
led70030	0	1	0	0	1	1	1	0	1
led70031	1	1	1	0	0	1	0	0	1
led70032	1	1	1	0	0	1	0	1	0
led70033	0	0	1	0	0	1	1	1	1
led70034	0	1	1	1	0	0	1	0	1
led70035	0	1	0	1	1	0	1	0	1
led70036	0	1	0	1	1	0	1	0	1
led70037	1	1	0	0	1	1	0	0	1
led70038	1	1	1	0	0	0	1	0	1
led70039	1	0	1	1	0	1	0	0	1
led70040	0	1	0	0	1	1	0	1	1
led70041	1	1	0	1	1	0	0	1	0
led70042	0	1	1	0	1	0	1	0	1
led70043	1	1	0	0	1	0	1	1	0
led70044	1	1	1	0	0	0	1	1	0
led70045	1	1	1	0	0	0	1	1	0
led70046	1	1	1	0	0	0	1	1	0
led70047	0	1	1	1	1	0	1	0	0
led70048	0	1	0	1	0	1	1	0	1
led70049	1	1	0	0	1	0	1	0	1
led70050	1	1	0	0	0	0	1	1	1
led70051	1	1	0	0	0	0	1	1	1
led70052	0	1	1	1	0	1	0	1	0
led70053	1	1	0	0	0	1	1	0	1
led70054	0	1	0	0	1	1	1	0	1
led70055	1	0	0	0	1	1	1	0	1
led70056	0	1	0	1	1	0	1	1	0
led70057	1	1	0	1	1	0	1	0	0
led70058	0	1	0	0	1	1	0	1	1
led70059	1	1	0	1	0	0	1	1	0
led70060	0	1	0	1	1	0	0	1	1
led70061	0	1	0	1	1	0	1	0	1
led70062	1	1	0	1	1	0	0	1	0
led70063	1	0	1	0	1	1	0	1	0
led70064	1	1	1	0	1	0	0	1	0
led70065	1	1	1	0	1	0	0	1	0
led70066	1	1	1	0	1	0	0	1	0
led70067	1	1	1	1	0	1	0	0	0
led70068	1	1	1	0	1	1	0	0	0
led70069	0	1	1	0	1	0	1	0	1
led70070	0	1	1	1	0	0	0	1	1
led70071	0	1	0	1	1	0	1	1	0
led70072	1	0	1	0	1	0	1	0	1
led70073	0	1	0	1	1	0	1	1	0
led70074	0	0	1	1	0	1	1	0	1
led70075	1	1	0	0	0	1	1	1	0
led70076	0	1	0	1	1	1	0	1	0
led70077	1	1	1	0	0	0	1	1	0
led70078	1	1	1	0	0	0	1	1	0
led70079	0	1	0	1	1	0	1	1	0
led70080	1	1	1	0	0	1	0	0	1
led70081	0	1	0	1	1	1	0	1	0
led70082	0	1	0	1	1	0	1	1	0
led70083	0	1	0	1	1	0	1	1	0
led70084	0	1	0	1	1	0	1	1	0
led70085	0	1	0	1	1	0	1	1	0
led70086	0	1	0	1	1	0	1	1	0
led70087	0	1	1	0	1	1	0	1	0
led70088	0	1	1	0	1	1	0	1	0
led70089	0	1	1	1	0	1	1	0	0
led70090	0	1	1	0	0	1	1	0	1
led70091	1	1	0	1	0	1	0	0	1
led70092	1	1	0	0	1	0	1	1	0
led70093	1	1	0	0	1	1	0	0	1
led70094	0	1	0	1	1	1	0	1	0
led70095	0	0	1	1	1	0	1	1	0
led70096	1	1	1	0	0	1	1	0	0
led70097	0	1	0	0	1	1	0	1	1
led70098	0	1	0	1	1	0	1	1	0
led70099	0	1	1	0	1	1	0	1	0
led70100	0	1	1	1	1	0	0	1	0
led70101	1	1	0	1	1	0	0	1	0
led70102	0	1	1	0	0	1	1	0	1
led70103	1	1	1	0	0	1	1	0	0
led70104	1	1	1	0	0	1	1	0	0
led70105	0	1	0	1	1	0	1	1	0
led70106	1	1	1	0	1	0	0	0	1
led70107	1	1	1	0	1	0	0	0	1
led70108	1	1	0	0	0	0	1	1	1
led70109	1	1	0	0	0	1	1	0	1
led70110	0	1	0	1	1	0	1	1	0
led70111	1	1	0	0	1	0	1	1	0
led70112	0	1	1	0	1	1	1	0	0
led70113	1	1	0	0	1	0	1	1	0
led70114	0	1	0	1	1	0	1	1	0
led70115	0	1	0	1	1	0	1	1	0
led70116	1	1	1	0	0	1	0	0	1
led70117	0	1	0	1	1	0	0	1	1
led70118	1	1	1	0	0	1	0	0	1
led70119	0	1	0	1	1	0	1	1	0
led70120	1	1	0	1	0	0	1	0	1
led70121	1	1	0	0	0	1	0	1	1
led70122	1	1	0	0	1	0	0	0	0
led70123	0	1	1	0	1	0	1	1	0
led70124	0	1	0	0	1	1	1	0	1
led70125	0	1	1	0	1	1	0	0	0
led70126	0	1	0	1	1	0	1	1	0
led70127	1	1	0	0	1	0	1	1	0
led70128	0	0	1	1	0	1	0	1	1
led70129	0	1	1	0	0	1	1	0	1
led70130	0	1	1	1	0	0	1	1	0
led70131	0	1	1	0	1	0	0	1	1
led70132	1	1	1	0	1	0	0	1	0
led70133	0	1	1	0	0	1	0	1	1
led70134	0	1	1	1	0	0	1	1	0
led70135	1	1	0	0	1	1	0	0	1
led70136	0	1	1	0	1	0	1	1	0
led70137	0	1	0	0	0	1	1	1	1
led70138	0	1	0	1	1	0	1	1	0
led70139	0	0	1	0	1	1	1	0	1
led70140	0	1	0	1	1	0	1	1	0
led70141	0	1	0	1	1	0	1	1	0
led70142	0	1	0	1	1	0	1	1	0
led70143	0	1	0	1	1	0	1	1	0
led70144	1	1	1	0	0	0	0	1	1
led70145	0	1	0	1	1	0	1	1	0
led70146	0	1	0	1	1	0	1	1	0
led70147	0	1	1	1	0	1	0	0	1
led70148	1	1	1	0	1	0	0	1	0
led70149	1	1	0	1	1	0	0	1	0
led70150	1	1	0	0	1	0	1	1	0
led70151	0	1	0	1	1	0	1	1	0
led70152	0	1	0	1	1	0	1	1	0
led70153	1	1	0	0	1	0	1	1	0
led70154	1	0	0	1	1	0	1	1	0
led70155	0	1	1	1	1	0	0	0	1
led70156	1	1	1	0	1	0	0	0	1
led70157	0	1	0	0	1	1	1	1	0
led70158	1	1	0	1	1	0	1	0	0
led70159	0	1	1	0	0	0	1	1	1
led70160	0	0	1	1	1	0	0	1	1
led70161	0	1	0	1	1	1	0	1	0
led70162	1	1	1	1	0	0	0	1	0
led70163	0	1	1	1	1	1	0	0	0
led70164	1	1	0	1	0	0	1	1	0
led70165	1	1	1	0	1	1	0	0	0
led70166	1	1	0	0	0	0	1	1	1
led70167	1	1	0	0	1	0	0	1	1
led70168	0	1	0	1	1	0	1	1	0
led70169	1	1	1	1	0	0	1	0	0
led70170	1	1	1	0	0	0	1	1	0
led70171	0	1	0	1	0	1	1	0	0
led70172	0	1	0	1	0	1	0	1	1
led70173	1	1	0	0	1	0	1	0	1
led70174	1	1	0	1	1	0	0	1	0
led70175	1	1	0	1	1	0	0	1	0
led70176	0	1	0	1	1	1	0	1	0
led70177	0	1	1	1	0	0	1	1	0
led70178	1	1	0	0	1	1	1	0	0
led70179	1	0	1	1	0	0	1	0	1
led70180	0	1	0	0	1	1	1	1	0
led70181	0	1	0	1	1	1	0	0	1
led70182	0	1	0	1	1	1	0	0	1
led70183	1	1	0	0	0	1	1	0	1
led70184	0	1	0	1	1	0	1	1	0
led70185	1	1	0	0	1	0	0	0	1
led70186	1	1	1	1	0	0	0	0	1
led70187	1	1	0	0	1	0	1	0	1
led70188	1	1	1	1	0	1	0	0	0
led70189	1	1	0	0	0	0	1	1	1
led70190	0	1	0	1	1	0	1	1	0
led70191	0	0	1	0	1	1	1	1	0
led70192	1	1	1	0	1	0	0	0	1
led70193	1	1	1	1	0	0	0	1	0
led70194	0	1	0	1	1	0	1	1	0
led70195	1	1	0	1	1	0	0	1	0
led70196	1	1	1	1	0	0	0	1	0
led70197	1	1	1	1	0	0	1	0	0
led70198	1	1	0	1	0	1	0	1	0
led70199	1	1	1	0	0	0	0	1	1
led70200	1	1	0	1	0	1	0	1	0
led70201	1	1	1	0	0	1	0	1	0
led70202	0	1	0	1	0	1	1	0	1
led70203	1	1	0	0	1	1	1	0	0
led70204	1	0	1	1	0	1	0	0	1
led70205	1	0	1	1	1	0	0	0	1
led70206	1	1	1	0	0	1	0	0	1
led70207	0	1	1	0	0	1	0	1	1
led70208	0	1	0	1	1	0	1	1	0
led70209	1	1	0	1	1	0	0	0	1
led70210	1	0	0	1	1	0	1	0	1
led70211	1	1	1	0	0	0	0	1	1
led70212	1	1	1	0	1	0	0	1	0
led70213	1	0	1	1	0	0	1	1	0
led70214	1	1	1	0	0	0	0	1	1
led70215	1	1	1	0	0	0	1	1	0
led70216	0	1	1	1	0	1	0	0	1
led70217	1	1	1	1	1	0	0	0	0
led70218	0	1	1	1	0	0	1	1	0
led70219	0	1	0	0	0	1	1	0	1
led70220	0	1	0	1	1	0	1	1	0
led70221	0	1	0	0	1	0	1	1	1
led70222	0	1	0	1	0	1	1	1	0
led70223	0	1	1	0	1	0	1	1	0
led70224	1	1	0	0	0	0	1	0	1
led70225	0	0	0	1	0	1	1	1	1
led70226	1	1	0	1	1	0	1	0	0
led70227	1	0	1	1	0	0	1	1	0
led70228	0	1	0	1	1	0	1	1	0
led70229	0	1	1	0	0	1	1	0	1
led70230	0	1	0	1	0	0	1	1	1
led70231	0	1	1	0	1	0	1	1	0
led70232	1	1	0	0	0	1	0	1	1
led70233	1	1	0	1	0	1	0	1	0
led70234	1	1	0	0	0	1	1	0	1
led70235	1	1	1	1	0	0	0	1	0
led70236	1	1	0	0	1	1	0	0	1
led70237	0	1	0	1	0	1	1	0	1
led70238	0	1	1	1	1	0	0	1	0
led70239	1	1	0	0	1	1	0	0	1
led70240	1	1	0	0	1	0	1	0	1
led70241	0	1	0	1	0	1	1	0	1
led70242	0	1	0	1	0	1	1	0	1
led70243	0	1	1	1	0	0	1	1	0
led70244	1	1	0	0	1	1	0	0	1
led70245	0	1	1	1	0	1	1	0	0
led70246	0	1	1	1	1	0	0	0	1
led70247	0	1	1	0	1	1	0	0	1
led70248	1	1	1	0	1	0	0	0	1
led70249	0	1	0	1	1	0	1	1	0
led70250	0	1	0	0	1	0	1	1	1
led70251	1	0	0	1	1	1	0	1	0
led70252	1	1	1	1	0	0	0	1	0
led70253	0	1	0	0	1	1	1	0	1
led70254	0	1	1	1	0	0	1	0	1
led70255	0	1	1	0	0	1	0	1	1
led70256	0	1	1	1	1	0	0	0	0
led70257	1	1	1	0	0	0	1	0	1
led70258	1	1	1	0	1	0	0	1	0
led70259	0	1	1	0	1	1	1	0	0
led70260	0	1	1	1	0	0	1	1	0
led70261	0	0	0	1	1	1	1	1	0
led70262	0	1	0	0	1	1	1	0	1
led70263	1	1	0	0	1	1	1	0	0
led70264	0	1	1	1	1	1	0	0	0
led70265	0	1	1	1	0	0	1	0	1
led70266	0	1	1	1	0	1	1	0	0
led70267	0	1	1	0	1	1	0	1	0
led70268	1	1	1	1	1	0	0	0	0
led70269	1	1	0	0	1	0	0	1	1
led70270	1	0	1	0	0	1	1	0	1
led70271	0	1	0	1	1	1	0	0	1
led70272	0	1	0	1	1	0	1	1	0
led70273	1	1	0	1	0	0	0	1	1
led70274	0	1	1	1	0	1	0	0	1
led70275	0	1	0	0	1	0	1	1	1
led70276	0	1	0	0	1	1	1	1	0
led70277	1	1	0	0	1	1	0	1	0
led70278	0	1	0	1	1	0	1	1	0
led70279	0	1	0	0	1	1	1	1	0
led70280	0	0	0	1	1	1	1	1	0
led70281	1	1	0	1	0	0	0	1	1
led70282	1	1	0	1	1	0	0	1	0
led70283	0	1	1	1	0	1	0	1	0
led70284	0	0	1	1	1	1	1	0	0
led70285	0	1	0	1	1	0	1	0	0
led70286	0	1	1	0	0	1	0	1	1
led70287	1	1	0	0	1	0	1	0	1
led70288	0	1	1	1	1	0	0	1	0
led70289	1	1	1	1	1	0	0	0	0
led70290	0	1	0	1	1	0	1	1	0
led70291	1	1	0	0	1	1	1	0	0
led70292	1	0	0	0	1	0	1	1	1
led70293	0	1	0	1	1	1	0	1	0
led70294	1	1	0	1	0	1	0	0	1
led70295	1	1	0	0	1	0	1	1	0
led70296	1	1	1	0	1	0	0	1	0
led70297	0	1	0	0	1	1	0	1	1
led70298	1	1	1	0	0	1	0	0	1
led70299	1	1	0	1	0	1	1	0	0
led70300	1	0	1	0	1	0	1	0	1
led70301	1	1	0	0	1	1	1	0	0
led70302	1	1	0	0	1	1	0	0	1
led70303	0	1	0	1	0	1	0	1	1
led70304	0	1	0	1	1	0	1	1	0
led70305	1	1	1	0	0	1	0	1	0
led70306	0	1	1	1	0	0	1	1	0
led70307	1	0	1	1	0	0	0	1	1
led70308	1	1	0	0	1	0	1	1	0
led70309	1	0	1	1	0	1	0	0	1
led70310	1	0	1	1	0	1	0	0	1
led70311	0	1	0	0	1	0	1	1	1
led70312	1	1	0	0	1	0	0	1	1
led70313	0	1	0	1	1	1	0	1	0
led70314	0	1	1	0	1	1	0	0	1
led70315	1	0	1	0	1	1	0	0	1
led70316	1	1	0	0	1	0	1	0	1
led70317	0	1	0	0	0	1	1	1	1
led70318	1	1	1	0	0	0	1	1	0
led70319	1	0	0	1	0	1	1	0	1
led70320	1	1	0	0	0	0	1	1	1
led70321	0	1	1	0	0	1	1	0	1
led70322	1	1	1	0	0	0	1	1	0
led70323	0	1	0	1	1	1	0	0	1
led70324	0	1	1	0	0	0	1	0	1
led70325	0	1	1	0	1	1	1	0	0
led70326	1	1	1	0	1	0	0	1	0
led70327	1	1	1	0	0	1	0	0	1
led70328	1	1	1	0	0	1	0	0	1
led70329	0	1	0	1	1	1	1	0	0
led70330	0	1	1	0	1	0	1	0	1
led70331	1	1	0	1	0	0	1	1	0
led70332	1	1	0	0	1	0	0	1	1
led70333	0	1	0	0	1	0	1	1	1
led70334	0	1	1	0	0	1	0	1	1
led70335	1	1	1	0	0	1	0	0	1
led70336	1	1	1	0	1	1	0	0	0
led70337	0	1	0	1	0	1	1	0	1
led70338	0	1	0	1	0	1	1	1	0
led70339	0	1	0	1	0	1	1	1	0
led70340	1	0	1	1	0	0	0	1	1
led70341	0	1	1	1	0	1	0	0	0
led70342	0	1	1	1	1	0	1	0	0
led70343	1	1	1	1	0	0	0	1	0
led70344	0	1	1	0	1	1	1	0	0
led70345	0	1	1	1	1	0	1	0	0
led70346	0	1	1	0	0	0	1	1	0
led70347	0	1	0	1	1	0	1	1	0
led70348	1	1	0	1	1	0	0	1	0
led70349	0	1	0	1	0	0	1	1	1
led70350	0	1	0	0	1	1	0	1	1
led70351	1	0	1	0	1	1	1	0	0
led70352	1	0	0	1	0	1	1	1	0
led70353	0	1	1	1	0	0	1	1	0
led70354	0	1	0	1	0	0	1	1	1
led70355	0	1	1	1	1	0	0	0	1
led70356	1	1	1	0	1	0	0	0	1
led70357	1	0	0	1	1	0	0	1	1
led70358	1	1	1	0	0	1	0	0	1
led70359	1	1	0	1	0	0	1	1	0
led70360	1	1	1	1	0	0	0	0	1
led70361	1	1	0	0	0	1	1	1	0
led70362	0	1	0	1	1	0	0	1	1
led70363	1	1	0	0	0	0	1	0	1
led70364	1	1	0	1	0	1	0	1	0
led70365	0	1	0	1	1	0	1	1	0
led70366	0	1	0	1	1	0	1	1	0
led70367	0	1	0	1	1	0	1	1	0
led70368	1	1	0	0	1	0	1	0	1
led70369	0	1	1	1	0	1	0	0	1
led70370	1	1	0	0	0	1	0	1	1
led70371	1	1	1	0	1	1	0	0	0
led70372	0	1	0	0	0	1	1	1	1
led70373	0	1	0	1	0	1	1	0	1
led70374	0	1	0	1	0	1	1	0	1
led70375	1	1	1	0	0	1	0	1	0
led70376	0	1	1	0	0	1	1	1	0
led70377	0	1	0	0	1	1	0	1	0
led70378	0	1	1	1	0	1	0	1	0
led70379	0	1	1	1	0	0	0	1	1
led70380	0	1	1	0	1	1	0	0	1
led70381	1	1	0	0	1	0	1	1	0
led70382	0	1	1	1	1	0	0	1	0
led70383	0	1	1	0	0	1	1	0	1
led70384	0	0	1	1	1	0	1	0	1
led70385	0	1	0	1	1	0	1	1	0
led70386	0	1	0	1	1	0	1	0	1
led70387	0	1	1	0	0	1	1	1	0
led70388	1	0	1	0	0	1	0	1	1
led70389	0	1	0	1	0	0	1	1	1
led70390	1	1	0	0	0	0	1	1	1
led70391	1	1	0	0	1	0	1	1	0
led70392	0	1	0	1	0	1	1	1	0
led70393	0	0	1	0	1	0	1	1	1
led70394	0	1	1	0	1	0	1	1	0
led70395	0	1	1	0	1	0	1	1	0
led70396	0	1	0	1	1	1	1	0	0
led70397	0	1	0	1	0	0	1	1	1
led70398	0	1	0	1	0	0	1	1	1
led70399	0	1	0	1	0	0	1	1	1
led70400	0	1	0	1	0	0	1	1	1
led70401	0	1	0	1	0	0	1	1	1
led70402	0	1	0	1	1	0	1	1	0
led70403	0	1	0	0	1	0	1	1	1
led70404	1	1	1	0	0	1	0	1	0
led70405	1	1	0	1	1	0	0	1	0
led70406	0	1	0	1	1	0	1	1	0
led70407	1	1	0	1	0	0	0	1	1
led70408	1	1	1	0	0	0	1	1	0
led70409	0	1	0	1	0	1	1	0	1
led70410	0	1	0	1	1	0	1	1	0
led70411	0	1	0	0	1	1	1	1	0
led70412	0	1	1	0	0	1	1	0	1
led70413	1	1	1	0	0	1	0	0	1
led70414	0	0	1	1	1	0	1	0	1
led70415	0	1	0	0	1	1	1	1	0
led70416	0	1	1	0	0	0	1	1	1
led70417	0	1	1	0	1	0	1	0	1
led70418	1	1	1	0	1	1	0	0	0
led70419	0	1	0	1	1	1	0	0	1
led70420	1	1	1	0	1	0	1	0	0
led70421	0	1	1	0	1	0	0	1	0
led70422	1	1	0	0	0	0	1	1	1
led70423	1	1	1	0	0	1	1	0	0
led70424	0	1	0	1	1	0	1	1	0
led70425	0	1	1	1	0	1	0	1	0
led70426	0	1	0	0	1	1	1	0	0
led70427	0	1	0	0	1	1	1	1	0
led70428	0	1	0	1	0	0	1	1	0
led70429	0	1	1	0	0	1	1	0	1
led70430	0	1	0	1	1	1	1	0	0
led70431	0	1	1	0	0	1	0	1	1
led70432	1	1	1	0	0	0	1	1	0
led70433	0	1	0	0	1	0	1	1	1
led70434	0	0	0	1	1	0	1	1	1
led70435	1	1	0	0	1	0	1	1	0
led70436	1	0	1	0	0	1	1	1	0
led70437	1	1	0	1	1	0	0	1	0
led70438	0	1	0	1	1	0	1	0	1
led70439	1	1	1	0	0	0	1	0	0
led70440	0	1	0	1	1	1	0	0	1
led70441	0	1	0	0	1	0	1	1	1
led70442	1	1	1	0	0	0	0	1	1
led70443	1	1	0	1	0	0	1	1	0
led70444	1	1	0	0	1	1	1	0	0
led70445	0	1	1	0	1	0	0	1	1
led70446	0	1	1	0	0	1	1	1	0
led70447	1	1	1	0	1	0	0	1	0
led70448	1	1	1	0	1	0	1	0	0
led70449	1	0	1	1	1	0	1	0	0
led70450	1	1	0	0	1	0	1	1	0
led70451	1	1	0	1	1	1	0	0	0
led70452	1	0	1	1	0	0	0	1	1
led70453	0	1	0	1	0	1	1	0	1
led70454	0	0	1	1	1	1	0	0	1
led70455	0	1	1	1	0	1	1	0	0
led70456	0	1	0	1	1	0	1	0	1
led70457	1	1	0	0	1	0	1	1	0
led70458	1	1	1	0	0	1	0	0	0
led70459	1	1	0	1	0	0	1	1	0
led70460	1	1	0	1	0	0	1	1	0
led70461	0	1	0	1	1	0	1	1	0
led70462	0	1	1	1	1	0	0	1	0
led70463	0	1	1	0	1	0	1	1	0
led70464	0	1	0	1	1	0	1	1	0
led70465	1	1	1	0	1	0	0	0	1
led70466	1	1	1	0	0	1	1	0	0
led70467	0	1	1	1	0	1	1	0	0
led70468	0	1	1	0	1	0	1	1	0
led70469	0	0	1	1	0	1	0	1	1
led70470	0	1	1	0	1	0	1	1	0
led70471	1	1	1	0	0	0	1	1	0
led70472	0	1	0	1	0	1	1	1	0
led70473	0	1	0	1	1	1	1	0	0
led70474	0	1	0	0	1	0	1	1	1
led70475	1	1	1	0	0	0	1	0	0
led70476	1	1	1	0	1	0	0	1	0
led70477	1	1	1	0	0	1	1	0	0
led70478	0	0	1	0	1	1	1	1	0
led70479	0	1	1	0	0	0	0	1	1
led70480	0	1	1	1	0	0	1	0	1
led70481	0	1	1	0	0	0	1	1	1
led70482	0	1	0	1	1	0	1	1	0
led70483	1	1	1	0	1	0	1	0	0
led70484	1	1	0	0	1	0	1	1	0
led70485	1	1	0	0	1	0	1	1	0
led70486	1	1	0	0	1	0	1	1	0
led70487	1	1	0	0	1	0	1	1	0
led70488	1	1	0	0	1	0	1	1	0
led70489	0	1	1	1	1	0	0	0	1
led70490	1	1	0	0	0	1	0	1	1
led70491	0	1	1	0	0	0	1	1	1
led70492	1	1	0	0	1	0	1	1	0
led70493	0	1	0	0	0	1	1	1	1
